Name	GenBank (assembly) accession number	Virus-Host-DB Host	TaxID	NCBI-superkingdom	NCBI-order	NCBI-family	NCBI-subfamily	NCBI-genus	NCBI-species	ICTV-Order	ICTV-Family	ICTV-Subfamily	ICTV-Genus	ICTV-Species	vConTACT_v1.0-IF_1.4_VCs	vConTACT_v1.0-IF_2.0_VCs	vConTACT_v1.0-IF_3.0_VCs	vConTACT_v1.0-IF_4.0_VCs	vConTACT_v1.0-IF_5.0_VCs	vConTACT_v1.0_IF_6.0_VCs	vConTACT_v1.0_IF_7.0_VCs	vConTACT_v2.0_VCs	Type_V2.0	VC Size	VC_Subcluster	VC Subcluster Size	Quality	Adj P-value (1-Pvalue)	Topology Confidence Score	Taxon (Genus) Prediction Score
Yersinia_phage_phiD1	NC_027353	Bacteria	1206560	Viruses	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Yersinia virus D1	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Yersinia virus D1	1	2	1	1	1	1	1	1	cluster	27	VC_1_13	27	0.1741	1.0000	0.1741	1.0000
Yersinia_phage_phiR1-RT	NC_019909	Bacteria	1206558	Viruses	Caudovirales	Myoviridae		Tg1virus	Yersinia virus R1RT	Caudovirales	Myoviridae		Tg1virus	Yersinia virus R1RT	1	2	1	1	1	1	1	1	cluster	2	VC_1_17	2	0.0062	0.9572	0.0059	1.0000
Yersinia_phage_PST	NC_027404	Bacteria	1351740	Viruses	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Yersinia virus PST	Caudovirales	Myoviridae	Tevenvirinae	T4virus	Yersinia virus PST	1	2	1	1	1	1	1	1	cluster	27	VC_1_13	27	0.1741	1.0000	0.1741	1.0000
Yersinia_phage_vB_YenM_TG1	NC_028820	Bacteria	1589265	Viruses	Caudovirales	Myoviridae		Tg1virus	Yersinia virus TG1	Caudovirales	Myoviridae		Tg1virus	Yersinia virus TG1	1	2	1	1	1	1	1	1	cluster	2	VC_1_17	2	0.0062	0.9572	0.0059	1.0000
Bacillus_phage_AvesoBmore	NC_028887	Bacteria	1698451	Viruses	Caudovirales	Myoviridae		B4virus	Bacillus virus AvesoBmore	Caudovirales	Myoviridae	Bastillevirinae	B4virus	Bacillus virus AvesoBmore	6	5	4	6	6	6	11	2	cluster	5	VC_2_7	5	0.0726	1.0000	0.0726	1.0000
Bacillus_phage_B4	NC_018863	Bacteria	1141133	Viruses	Caudovirales	Myoviridae		B4virus	Bacillus virus B4	Caudovirales	Myoviridae	Bastillevirinae	B4virus	Bacillus virus B4	6	5	4	6	6	6	11	2	cluster	2	VC_2_8	2	0.0174	0.9465	0.0165	1.0000
Bacillus_phage_Bastille	NC_018856	Bacteria	57477	Viruses	Caudovirales	Myoviridae		Bastillevirus	Bacillus virus Bastille	Caudovirales	Myoviridae	Bastillevirinae	Bastillevirus	Bacillus virus Bastille	6	5	4	6	6	6	12	2	cluster	4	VC_2_6	4	0.0530	1.0000	0.0530	1.0000
Bacillus_phage_Bcp1	NC_024137	Bacteria	584892	Viruses	Caudovirales	Myoviridae		Bc431virus	Bacillus virus Bcp1	Caudovirales	Myoviridae	Bastillevirinae	Bc431virus	Bacillus virus Bcp1	6	5	4	6	6	6	11	2	cluster	5	VC_2_13	5	0.0770	1.0000	0.0770	0.8000
Bacillus_phage_BCP78	NC_018860	Bacteria	1126950	Viruses	Caudovirales	Myoviridae	Spounavirinae	Tsarbombavirus	Bacillus virus BCP78	Caudovirales	Myoviridae	Bastillevirinae	Tsarbombavirus	Bacillus virus BCP78	6	5	4	6	6	6	11	2	cluster	2	VC_2_12	2	0.0189	0.9566	0.0181	1.0000
Bacillus_phage_BCP8-2	NC_027355	Bacteria	1129192	Viruses	Caudovirales	Myoviridae		Bc431virus	Bacillus virus BCP82	Caudovirales	Myoviridae	Bastillevirinae	Bc431virus	Bacillus virus BCP82	6	5	4	6	6	6	11	2	cluster	5	VC_2_13	5	0.0770	1.0000	0.0770	0.8000
Bacillus_phage_Belinda	NC_031024	Bacteria	1852564	Viruses	Caudovirales	Myoviridae			Bacillus phage Belinda						6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_BigBertha	NC_022769	Bacteria	1406781	Viruses	Caudovirales	Myoviridae		B4virus	Bacillus virus Bigbertha	Caudovirales	Myoviridae	Bastillevirinae	B4virus	Bacillus virus Bigbertha	6	5	4	6	6	6	11	2	cluster	5	VC_2_7	5	0.0726	1.0000	0.0726	1.0000
Bacillus_phage_Bobb	NC_024792	Bacteria	1527469	Viruses	Caudovirales	Myoviridae		Agatevirus	Bacillus virus Bobb	Caudovirales	Myoviridae	Bastillevirinae	Agatevirus	Bacillus virus Bobb	6	5	4	6	6	6	11	2	cluster	3	VC_2_1	3	0.0439	0.9985	0.0438	1.0000
Bacillus_phage_Bp8p-C	NC_029121	Bacteria	1445810	Viruses	Caudovirales	Myoviridae		Agatevirus	Bacillus virus Bp8pC	Caudovirales	Myoviridae	Bastillevirinae	Agatevirus	Bacillus virus Bp8pC	6	5	4	6	6	6	11	2	cluster	3	VC_2_1	3	0.0439	0.9985	0.0438	1.0000
Bacillus_phage_BPS10C	NC_023501	Bacteria	1277886	Viruses	Caudovirales	Myoviridae			Bacillus phage BPS10C						6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_BPS13	NC_018857	Bacteria	1136731	Viruses	Caudovirales	Myoviridae		Wphvirus	Bacillus virus BPS13	Caudovirales	Myoviridae	Bastillevirinae	Wphvirus	Bacillus virus BPS13	6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_CAM003	NC_024216	Bacteria	1486657	Viruses	Caudovirales	Myoviridae		Bastillevirus	Bacillus virus CAM003	Caudovirales	Myoviridae	Bastillevirinae	Bastillevirus	Bacillus virus CAM003	6	5	4	6	6	6	12	2	cluster	4	VC_2_6	4	0.0530	1.0000	0.0530	1.0000
Bacillus_phage_Deep_Blue	NC_031056	Bacteria	1792245	Viruses	Caudovirales	Myoviridae		Bc431virus	Bacillus virus Deepblue	Caudovirales	Myoviridae	Bastillevirinae	Bc431virus	Bacillus virus Deepblue	6	5	4	6	6	6	11	2	cluster	5	VC_2_13	5	0.0770	1.0000	0.0770	0.8000
Bacillus_phage_DIGNKC	NC_031006	Bacteria	1805948	Viruses	Caudovirales	Myoviridae			Bacillus phage DIGNKC						6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_DirtyBetty	NC_031054	Bacteria	1873999	Viruses	Caudovirales	Myoviridae			Bacillus phage DirtyBetty						6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_Eldridge	NC_030920	Bacteria	1776293	Viruses	Caudovirales	Myoviridae			Bacillus phage Eldridge						6	5	4	6	6	6	11	2	cluster	2	VC_2_3	2	0.0213	0.9566	0.0204	1.0000
Bacillus_phage_Evoli	NC_024207	Bacteria	1486658	Viruses	Caudovirales	Myoviridae			Bacillus phage Evoli	Caudovirales	Myoviridae	Bastillevirinae	Bastillevirus	Unassigned	6	5	4	6	6	6	12	2	cluster	4	VC_2_6	4	0.0530	1.0000	0.0530	1.0000
Bacillus_phage_Eyuki	NC_028944	Bacteria	1690431	Viruses	Caudovirales	Myoviridae			Bacillus phage DirtyBetty	Caudovirales	Myoviridae	Bastillevirinae	Wphvirus	Unassigned	6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_Grass	NC_022771	Bacteria	1406785	Viruses	Caudovirales	Myoviridae		Nit1virus	Bacillus virus Grass	Caudovirales	Myoviridae	Bastillevirinae	Nit1virus	Bacillus virus Grass	6	5	4	6	6	6	11	2	cluster	2	VC_2_2	2	0.0221	0.9566	0.0211	1.0000
Bacillus_phage_Hakuna	NC_024213	Bacteria	1486659	Viruses	Caudovirales	Myoviridae		Wphvirus	Bacillus virus Hakuna	Caudovirales	Myoviridae	Bastillevirinae	Wphvirus	Bacillus virus Hakuna	6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_Hoody_T	NC_024205	Bacteria	1486660	Viruses	Caudovirales	Myoviridae			Bacillus phage Hoody T	Caudovirales	Myoviridae	Bastillevirinae	Bastillevirus	Unassigned	6	5	4	6	6	6	12	2	cluster	4	VC_2_6	4	0.0530	1.0000	0.0530	1.0000
Bacillus_phage_JBP901	NC_027352	Bacteria	1498212	Viruses	Caudovirales	Myoviridae		Bc431virus	Bacillus virus JBP901	Caudovirales	Myoviridae	Bastillevirinae	Bc431virus	Bacillus virus JBP901	6	5	4	6	6	6	11	2	cluster	5	VC_2_13	5	0.0770	1.0000	0.0770	0.8000
Bacillus_phage_Kida	NC_031012	Bacteria	1873998	Viruses	Caudovirales	Myoviridae			Bacillus phage NotTheCreek						6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_Mater	NC_027366	Bacteria	1540090	Viruses	Caudovirales	Myoviridae			Bacillus phage Mater	Caudovirales	Myoviridae	Bastillevirinae	Unassigned	Bacillus virus Mater	6	5	4	6	6	6	11	2	cluster	1	VC_2_4	1	0.0000	1.0000	0.0000	1.0000
Bacillus_phage_Megatron	NC_024211	Bacteria	1486661	Viruses	Caudovirales	Myoviridae		Wphvirus	Bacillus virus Megatron	Caudovirales	Myoviridae	Bastillevirinae	Wphvirus	Bacillus virus Megatron	6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_Moonbeam	NC_027374	Bacteria	1540091	Viruses	Caudovirales	Myoviridae			Bacillus phage Moonbeam	Caudovirales	Myoviridae	Bastillevirinae	Unassigned	Bacillus virus Moonbeam	6	5	4	6	6	6	11	2	cluster	2	VC_2_3	2	0.0213	0.9566	0.0204	1.0000
Bacillus_phage_Nemo	NC_031070	Bacteria	1805950	Viruses	Caudovirales	Myoviridae			Bacillus phage Nemo						6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_Nigalana	NC_031037	Bacteria	1805951	Viruses	Caudovirales	Myoviridae			Bacillus phage Nigalana						6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_NotTheCreek	NC_031049	Bacteria	1805952	Viruses	Caudovirales	Myoviridae			Bacillus phage NotTheCreek						6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_phiAGATE	NC_020081	Bacteria	1204533	Viruses	Caudovirales	Myoviridae		Agatevirus	Bacillus virus Agate	Caudovirales	Myoviridae	Bastillevirinae	Agatevirus	Bacillus virus Agate	6	5	4	6	6	6	11	2	cluster	3	VC_2_1	3	0.0439	0.9985	0.0438	1.0000
Bacillus_phage_phiNIT1	NC_021856	Bacteria	207656	Viruses	Caudovirales	Myoviridae		Nit1virus	Bacillus virus NIT1	Caudovirales	Myoviridae	Bastillevirinae	Nit1virus	Bacillus virus NIT1	6	5	4	6	6	6	11	2	cluster	2	VC_2_2	2	0.0221	0.9566	0.0211	1.0000
Bacillus_phage_Phrodo	NC_031100	Bacteria	1805953	Viruses	Caudovirales	Myoviridae			Bacillus phage Phrodo						6	5	4	6	6	6	11	2	cluster	5	VC_2_7	5	0.0726	1.0000	0.0726	1.0000
Bacillus_phage_Riley	NC_024788	Bacteria	1486662	Viruses	Caudovirales	Myoviridae		B4virus	Bacillus virus Riley	Caudovirales	Myoviridae	Bastillevirinae	B4virus	Bacillus virus Riley	6	5	4	6	6	6	11	2	cluster	5	VC_2_7	5	0.0726	1.0000	0.0726	1.0000
Bacillus_phage_SageFayge	NC_031027	Bacteria	1805954	Viruses	Caudovirales	Myoviridae			Bacillus phage SageFayge						6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_SalinJah	NC_031034	Bacteria	1837830	Viruses	Caudovirales	Myoviridae			Bacillus phage SalinJah						6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_Shbh1	NC_030925	Bacteria	1796992	Viruses	Caudovirales	Myoviridae			Bacillus phage Shbh1						6	5	4	6	6	6	11	2	cluster	1	VC_2_5	1	0.0000	1.0000	0.0000	1.0000
Bacillus_phage_Spock	NC_022763	Bacteria	1406791	Viruses	Caudovirales	Myoviridae		B4virus	Bacillus virus Spock	Caudovirales	Myoviridae	Bastillevirinae	B4virus	Bacillus virus Spock	6	5	4	6	6	6	11	2	cluster	2	VC_2_8	2	0.0174	0.9465	0.0165	1.0000
Bacillus_phage_Troll	NC_022088	Bacteria	1382932	Viruses	Caudovirales	Myoviridae		B4virus	Bacillus virus Troll	Caudovirales	Myoviridae	Bastillevirinae	B4virus	Bacillus virus Troll	6	5	4	6	6	6	11	2	cluster	5	VC_2_7	5	0.0726	1.0000	0.0726	1.0000
Bacillus_phage_TsarBomba	NC_028890	Bacteria	1690456	Viruses	Caudovirales	Myoviridae	Spounavirinae	Tsarbombavirus	Bacillus virus TsarBomba	Caudovirales	Myoviridae	Bastillevirinae	Tsarbombavirus	Bacillus virus TsarBomba	6	5	4	6	6	6	11	2	cluster	2	VC_2_12	2	0.0189	0.9566	0.0181	1.0000
Bacillus_phage_vB_BceM_Bc431v3	NC_020873	Bacteria	1195072	Viruses	Caudovirales	Myoviridae		Bc431virus	Bacillus virus Bc431	Caudovirales	Myoviridae	Bastillevirinae	Bc431virus	Bacillus virus Bc431	6	5	4	6	6	6	11	2	cluster	5	VC_2_13	5	0.0770	1.0000	0.0770	0.8000
Bacillus_phage_W.Ph.	NC_016563	Bacteria	764595	Viruses	Caudovirales	Myoviridae		Wphvirus	Bacillus virus WPh	Caudovirales	Myoviridae	Bastillevirinae	Wphvirus	Bacillus virus WPh	6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Bacillus_phage_Zuko	NC_031116	Bacteria	1805956	Viruses	Caudovirales	Myoviridae			Bacillus phage Zuko						6	5	4	6	6	6	12	2	cluster	16	VC_2_0	16	0.3244	1.0000	0.3244	0.8250
Staphylococcus_phage_812	NC_029080	Bacteria	307898	Viruses	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus phage 812						6	29	24	20	14	12	13	2	cluster	13	VC_2_9	13	0.2935	1.0000	0.2935	1.0000
Staphylococcus_phage_GH15	NC_019448	Bacteria	760530	Viruses	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus virus G15	Caudovirales	Myoviridae	Twortvirinae	Kayvirus	Staphylococcus virus G15	6	29	24	20	14	12	13	2	cluster	13	VC_2_9	13	0.2935	1.0000	0.2935	1.0000
Staphylococcus_phage_JD007	NC_019726	Bacteria	1239383	Viruses	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus virus JD7	Caudovirales	Myoviridae	Twortvirinae	Kayvirus	Staphylococcus virus JD7	6	29	24	20	14	12	13	2	cluster	13	VC_2_9	13	0.2935	1.0000	0.2935	1.0000
Staphylococcus_phage_MCE-2014	NC_025416	Bacteria	1524910	Viruses	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus virus MCE2014	Caudovirales	Myoviridae	Twortvirinae	Kayvirus	Staphylococcus virus MCE2014	6	29	24	20	14	12	13	2	cluster	13	VC_2_9	13	0.2935	1.0000	0.2935	1.0000
Staphylococcus_phage_P108	NC_025426	Bacteria	1526408	Viruses	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus virus P108	Caudovirales	Myoviridae	Twortvirinae	Kayvirus	Staphylococcus virus P108	6	29	24	20	14	12	13	2	cluster	13	VC_2_9	13	0.2935	1.0000	0.2935	1.0000
Staphylococcus_phage_phiIPLA-C1C	NC_028962	Bacteria	1572704	Viruses	Caudovirales	Myoviridae		Sep1virus	Staphylococcus virus IPLAC1C	Caudovirales	Myoviridae	Twortvirinae	Sep1virus	Staphylococcus virus IPLAC1C	6	29	24	20	14	12	13	2	cluster	2	VC_2_11	2	0.0151	0.8975	0.0136	1.0000
Staphylococcus_phage_phiIPLA-RODI	NC_028765	Bacteria	1572703	Viruses	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus virus Rodi	Caudovirales	Myoviridae	Twortvirinae	Kayvirus	Staphylococcus virus Rodi	6	29	24	20	14	12	13	2	cluster	13	VC_2_9	13	0.2935	1.0000	0.2935	1.0000
Staphylococcus_phage_phiSA12	NC_023573	Bacteria	1450142	Viruses	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus virus SA12	Caudovirales	Myoviridae	Twortvirinae	Kayvirus	Staphylococcus virus SA12	6	29	24	20	14	12	13	2	cluster	13	VC_2_9	13	0.2935	1.0000	0.2935	1.0000
Staphylococcus_phage_S25-3	NC_022920	Bacteria	1041526	Viruses	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus virus S253	Caudovirales	Myoviridae	Twortvirinae	Kayvirus	Staphylococcus virus S253	6	29	24	20	14	12	13	2	cluster	13	VC_2_9	13	0.2935	1.0000	0.2935	1.0000
Staphylococcus_phage_S25-4	NC_022918	Bacteria	1041527	Viruses	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus virus S25-4	Caudovirales	Myoviridae	Twortvirinae	Kayvirus	Staphylococcus virus S25-4	6	29	24	20	14	12	13	2	cluster	13	VC_2_9	13	0.2935	1.0000	0.2935	1.0000
Staphylococcus_phage_Sb-1	NC_023009	Bacteria	1007127	Viruses	Caudovirales	Myoviridae	Spounavirinae	Spo1virus	Staphylococcus phage Sb-1	Caudovirales	Myoviridae	Twortvirinae	Kayvirus	Staphylococcus virus Sb1	6	29	24	20	14	12	13	2	cluster	13	VC_2_9	13	0.2935	1.0000	0.2935	1.0000
Staphylococcus_phage_Stau2	NC_030933	Bacteria	1200862	Viruses	Caudovirales	Myoviridae	Spounavirinae	Silviavirus	Staphylococcus virus Stau2	Caudovirales	Myoviridae	Twortvirinae	Silviavirus	Staphylococcus virus Stau2	6	29	24	20	14	12	13	2	cluster	4	VC_2_10	4	0.0725	1.0000	0.0725	1.0000
Staphylococcus_phage_Team1	NC_025417	Bacteria	1262512	Viruses	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus virus G1	Caudovirales	Myoviridae	Twortvirinae	kayvirus	Unassigend	6	29	24	20	14	12	13	2	cluster	13	VC_2_9	13	0.2935	1.0000	0.2935	1.0000
Staphylococcus_phage_Twort	NC_007021	Bacteria	55510	Viruses	Caudovirales	Myoviridae	Spounavirinae	Twortvirus	Staphylococcus phage Twort	Caudovirales	Myoviridae	Twortvirinae	Twortvirus	Staphylococcus virus Twort	6	29	24	20	14	12	13	2	cluster	2	VC_2_11	2	0.0151	0.8975	0.0136	1.0000
Staphylococcus_phage_vB_SauM_Remus	NC_022090	Bacteria	1235659	Viruses	Caudovirales	Myoviridae	Spounavirinae	Twortvirus	Staphylococcus phage vB_SauM_Remus	Caudovirales	Myoviridae	Twortvirinae	Silviavirus	Staphylococcus virus Remus	6	29	24	20	14	12	13	2	cluster	4	VC_2_10	4	0.0725	1.0000	0.0725	1.0000
Staphylococcus_phage_vB_SauM_Romulus	NC_020877	Bacteria	1235660	Viruses	Caudovirales	Myoviridae	Spounavirinae	Twortvirus	Staphylococcus phage vB_SauM_Romulus	Caudovirales	Myoviridae	Twortvirinae	Silviavirus		6	29	24	20	14	12	13	2	cluster	4	VC_2_10	4	0.0725	1.0000	0.0725	1.0000
Staphylococcus_virus_G1	NC_007066	Bacteria	292029	Viruses	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus virus G1	Caudovirales	Myoviridae	Twortvirinae	Kayvirus	Staphylococcus virus G1	6	29	24	20	14	12	13	2	cluster	13	VC_2_9	13	0.2935	1.0000	0.2935	1.0000
Staphylococcus_virus_K	NC_005880	Bacteria	221915	Viruses	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	Staphylococcus virus K	Caudovirales	Myoviridae	Twortvirinae	Kayvirus	Staphylococcus virus K	6	29	24	20	14	12	13	2	cluster	13	VC_2_9	13	0.2935	1.0000	0.2935	1.0000
Staphylococcus_virus_SA11	NC_019511	Bacteria	1204543	Viruses	Caudovirales	Myoviridae	Spounavirinae	Silviavirus	Staphylococcus virus SA11	Caudovirales	Myoviridae	Twortvirinae	Silviavirus	Staphylococcus virus SA11	6	29	24	20	14	12	13	2	cluster	4	VC_2_10	4	0.0725	1.0000	0.0725	1.0000
Propionibacterium_phage_ATCC29399B_C	NC_018851	Bacteria	1229794	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus ATCC29399BC	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus ATCC29399BC	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_ATCC29399B_T	NC_018847	Bacteria	1229793	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus ATCC29399BT	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus ATCC29399BT	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_Attacne	NC_027629	Bacteria	1655012	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus Attacne	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus Attacne	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_BruceLethal	NC_031084	Bacteria	1654740	Viruses	Caudovirales	Siphoviridae			Propionibacterium phage BruceLethal						9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_Enoki	NC_031119	Bacteria	1654780	Viruses	Caudovirales	Siphoviridae			Propionibacterium phage Enoki						9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_Kubed	NC_027625	Bacteria	1655014	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus Kubed	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus Kubed	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_Lauchelly	NC_027628	Bacteria	1655015	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus Lauchelly	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus Lauchelly	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_Moyashi	NC_031003	Bacteria	1654781	Viruses	Caudovirales	Siphoviridae			Propionibacterium phage Moyashi						9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_MrAK	NC_027620	Bacteria	1655016	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus MrAK	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus MrAK	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_Ouroboros	NC_027630	Bacteria	1655017	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus Ouroboros	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus Ouroboros	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_P1.1	NC_018842	Bacteria	1229792	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P1.1	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P1.1	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_P100_1	NC_018840	Bacteria	1229791	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P1001	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P1001	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_P100_A	NC_018838	Bacteria	1229790	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P100A	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P100A	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_P100D	NC_018852	Bacteria	1229789	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P100D	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P100D	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_P101A	NC_018841	Bacteria	1229786	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P101A	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P101A	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_P104A	NC_018845	Bacteria	1229787	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P104A	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P104A	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_P105	NC_018849	Bacteria	1229788	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P105	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P105	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_P14.4	NC_018839	Bacteria	1229784	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P144	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P144	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_P9.1	NC_018834	Bacteria	1229782	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P91	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus P91	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_PA1-14	NC_028694	Bacteria	1747271	Viruses	Caudovirales	Siphoviridae			Propionibacterium phage PA1-14						9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_PA6	NC_009541	Bacteria	376758	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus PA6	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus PA6	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_PAC1	NC_028967	Bacteria	1690805	Viruses	Caudovirales	Siphoviridae			Propionibacterium phage PAC1						9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
Propionibacterium_phage_Pacnes_2012-15	NC_027371	Bacteria	1498188	Viruses	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus Pacnes201215	Caudovirales	Siphoviridae		Pa6virus	Propionibacterium virus Pacnes201215	9	6	5	4	4	4	4	3	cluster	59	VC_3_0	59	0.9928	1.0000	0.9928	1.0000
